lakeid,trans,dist,setdate,coldate,aran_other,lyco_pal_m,lyco_pal_f,lyco_hyp_m,lyco_hyp_f,lyco_sph_m,lyco_sph_f,lyco_alp_m,lyco_alp_f,lyco_unid_m,lyco_unid_f,lyco_juv,lyco_total,egsa,liny,gnap,thom,opil,acar_other,trom,acar_total,cole_other,cryp,stap,cara,curc,colj,clmb,comments,comments 2
hel,hel2,500,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,3,0,0,0,0,0,0,15,NA,NA
myv,btl,5,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,5,0,0,0,0,10,17,2,1,0,173,NA,NA
myv,btl,50,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,24,3,2,5,0,3,3,0,0,0,135,NA,NA
myv,btl,150,2016-08-03,2016-08-16,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,10,2,51,53,0,1,2,0,0,0,152,NA,NA
myv,hag,5,2016-08-03,2016-08-16,18,0,3,0,0,0,2,0,0,0,0,0,5,3,0,45,0,24,46,41,87,0,5,13,3,0,3,339,NA,NA
myv,hag,50,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23,24,24,48,1,1,1,0,0,0,66,NA,NA
myv,hag,150,2016-08-03,2016-08-16,2,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,2,12,4,13,17,0,0,0,0,0,0,18,NA,NA
myv,hag,500,2016-08-03,2016-08-16,13,0,3,0,0,0,0,0,1,0,0,1,5,1,1,0,2,6,9,12,21,0,0,0,0,0,0,34,NA,NA
myv,kal,5,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,61,128,13,141,0,8,53,17,0,1,693,NA,NA
myv,kal,50,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,23,5,28,0,1,1,0,0,0,43,NA,NA
myv,kal,150,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,1,0,0,0,60,NA,NA
myv,non,5,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,14,3,1,0,0,0,0,176,NA,NA
myv,non,50,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,68,3,71,0,7,0,0,0,0,173,NA,NA
myv,non,150,2016-08-03,2016-08-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,15,1,16,0,0,3,0,0,3,33,NA,NA
myv,vin,5,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,40,3,43,0,1,8,6,0,0,263,NA,NA
myv,vin,50,2016-08-03,2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,6,21,27,0,6,13,2,0,0,219,NA,NA
myv,vin,150,2016-08-03,2016-08-16,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,10,14,24,38,0,0,8,5,0,0,202,NA,NA
hel,hel1,5,2017-06-04,2017-06-14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,1,5,0,0,0,1,0,0,9,NA,NA
hel,hel1,50,2017-06-04,2017-06-14,0,6,2,3,0,0,1,9,9,9,9,1,49,0,0,4,0,0,0,11,11,0,0,0,2,0,0,40,NA,NA
hel,hel1,150,2017-06-04,2017-06-14,3,3,2,3,0,2,0,0,0,0,0,0,10,0,3,2,1,0,3,1,4,0,0,0,0,0,0,25,NA,NA
hel,hel1,500,2017-06-04,2017-06-14,0,1,0,11,0,2,2,0,0,0,0,0,16,0,0,1,0,11,1,5,6,0,0,0,0,0,0,52,NA,NA
hel,hel2,5,2017-06-04,2017-06-14,0,1,0,0,0,2,0,0,0,0,0,3,6,0,1,0,0,1,6,0,6,0,0,0,0,0,0,52,"5 scale bugs, 1 slug; juveniles=2f hyperborea 1m sphagnicola",NA
hel,hel2,50,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,8,NA,NA
hel,hel2,150,2017-06-04,2017-06-14,0,2,1,3,0,0,0,0,0,0,0,0,6,0,2,0,0,3,0,4,4,0,0,0,0,0,0,48,NA,NA
hel,hel2,500,2017-06-04,2017-06-14,0,0,0,2,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,NA,NA
myv,btl,5,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,0,0,8,NA,NA
myv,btl,50,2017-06-04,2017-06-14,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,5,0,0,0,0,4,0,2,1,0,20,NA,NA
myv,btl,150,2017-06-04,2017-06-14,0,0,0,0,0,1,1,0,0,0,0,0,2,0,11,0,3,3,1,2,3,0,0,0,5,0,0,30,NA,NA
myv,hag,5,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,2,4,0,6,15,0,0,2,135,NA,NA
myv,hag,50,2017-06-04,2017-06-14,1,0,2,0,0,2,0,0,0,0,0,0,4,0,0,1,1,6,15,8,23,0,4,0,0,0,0,70,NA,NA
myv,hag,150,2017-06-04,2017-06-14,0,12,0,5,0,1,0,0,0,0,0,0,18,0,0,0,0,3,3,8,11,0,1,0,0,0,0,8,NA,NA
myv,hag,500,2017-06-04,2017-06-14,0,8,3,9,0,17,1,0,0,0,0,1,39,0,0,2,0,1,1,3,4,0,0,0,1,0,0,7,NA,NA
myv,kal,5,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,5,0,5,5,0,0,1,4,0,0,0,NA,NA
myv,kal,50,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,1,17,1,18,0,2,7,0,0,0,64,NA,NA
myv,kal,150,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,9,0,9,0,0,2,0,0,0,60,NA,NA
myv,non,5,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,0,0,8,1,0,0,37,NA,NA
myv,non,50,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,3,1,0,1,0,0,0,0,0,0,15,1 earthworm,NA
myv,non,150,2017-06-04,2017-06-14,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,4,0,10,0,9,9,0,0,0,0,0,0,42,NA,NA
myv,vin,5,2017-06-04,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,3,0,3,0,0,0,0,18,NA,NA
myv,vin,50,2017-06-04,2017-06-14,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,13,0,0,0,16,16,0,0,0,2,0,0,35,NA,NA
myv,vin,150,2017-06-04,2017-06-14,0,2,2,2,2,0,0,0,0,0,0,0,8,0,1,2,0,0,7,1,8,1,0,1,4,0,0,68,NA,NA
hel,hel1,5,2017-06-14,2017-06-29,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,11,NA,NA
hel,hel1,50,2017-06-14,2017-06-29,0,3,0,3,0,2,1,0,0,0,0,0,9,1,3,1,0,0,7,6,13,0,0,1,2,0,0,45,NA,NA
hel,hel1,150,2017-06-14,2017-06-29,1,8,0,4,4,0,0,0,0,0,0,0,16,3,6,3,1,1,32,16,48,0,0,0,0,0,1,36,NA,NA
hel,hel1,500,2017-06-14,2017-06-29,1,0,0,0,0,2,1,0,0,0,0,0,3,0,1,1,0,17,5,10,15,0,0,0,0,0,0,29,NA,NA
hel,hel2,5,2017-06-14,2017-06-29,0,3,1,0,2,6,2,0,0,0,0,2,16,3,0,0,0,3,0,8,8,0,0,0,6,0,0,49,NA,NA
hel,hel2,50,2017-06-14,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,12,0,0,0,0,0,0,28,weird…,NA
hel,hel2,150,2017-06-14,2017-06-29,1,2,0,3,1,1,0,0,0,0,0,0,7,1,2,0,1,1,4,4,8,0,0,0,0,0,0,4,weird…,NA
hel,hel2,500,2017-06-14,2017-06-29,0,0,0,2,0,2,0,0,0,0,0,0,4,0,3,0,1,9,0,5,5,0,0,0,0,0,0,8,NA,NA
myv,btl,5,2017-06-14,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,9,0,0,8,NA,NA
myv,btl,50,2017-06-14,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,2,4,1,1,0,1,43,NA,NA
myv,btl,150,2017-06-14,2017-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,3,5,1,3,1,0,0,2,19,NA,NA
myv,hag,5,2017-06-14,2017-06-29,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,2,4,0,4,0,4,18,1,0,2,76,pitfall lid fell off,NA
myv,hag,50,2017-06-14,2017-06-29,0,0,0,0,1,1,0,0,0,0,0,1,3,1,3,0,0,13,4,12,16,0,0,1,0,5,0,23,NA,NA
myv,hag,150,2017-06-14,2017-06-29,0,3,0,0,0,1,0,0,0,0,0,1,5,0,0,1,0,11,5,3,8,0,0,0,0,0,0,19,pitfall lid found off,NA
myv,hag,500,2017-06-14,2017-06-29,0,3,2,0,0,5,0,0,0,0,0,0,10,1,0,1,0,1,6,5,11,0,0,0,5,0,0,10,NA,NA
myv,kal,5,2017-06-14,2017-06-29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,0,1,0,9,9,0,2,6,17,0,0,51,NA,NA
myv,kal,50,2017-06-14,2017-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,1,17,3,1,2,0,0,0,81,NA,NA
myv,kal,150,2017-06-14,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,5,0,0,1,1,0,0,20,NA,NA
myv,non,5,2017-06-14,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,5,14,19,0,0,19,0,0,0,77,egg sacs not a typo. Checked with AW (the Ider). Still confused as to how possible.,NA
myv,non,150,2017-06-14,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,2,5,7,0,0,0,0,0,0,21,NA,NA
myv,vin,5,2017-06-14,2017-06-29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,4,3,3,5,0,0,41,NA,NA
myv,vin,50,2017-06-14,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,5,5,0,0,1,0,1,0,5,NA,NA
myv,vin,150,2017-06-14,2017-06-29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,5,0,0,0,2,0,0,15,NA,NA
hel,hel1,5,2017-06-29,2017-07-12,0,0,1,0,0,0,4,0,0,0,0,2,7,5,1,1,0,0,0,2,2,0,0,0,1,0,0,7,NA,NA
hel,hel1,50,2017-06-29,2017-07-12,0,2,1,2,0,0,1,0,0,0,0,0,6,1,2,1,0,2,0,6,6,0,0,0,0,0,0,21,NA,NA
hel,hel1,150,2017-06-29,2017-07-12,0,6,2,4,3,0,0,0,0,0,0,1,16,4,1,5,0,1,0,16,16,0,0,0,0,0,0,39,NA,NA
hel,hel1,500,2017-06-29,2017-07-12,0,0,1,2,0,2,1,0,0,0,0,0,6,1,0,1,0,10,0,19,19,0,0,0,0,0,0,24,NA,NA
hel,hel2,5,2017-06-29,2017-07-12,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,0,0,0,27,27,0,0,0,0,0,0,15,NA,NA
hel,hel2,50,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA
hel,hel2,150,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,8,NA,NA
hel,hel2,500,2017-06-29,2017-07-12,0,2,0,1,0,0,0,0,0,0,0,1,4,1,0,0,1,14,0,1,1,0,0,0,0,0,0,0,NA,NA
myv,btl,5,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,2,2,0,0,11,12,0,0,10,NA,NA
myv,btl,50,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,8,8,0,7,3,7,4,0,21,NA,NA
myv,btl,150,2017-06-29,2017-07-12,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,3,3,0,3,2,3,0,0,7,NA,NA
myv,hag,5,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,58,58,0,4,8,0,0,0,50,NA,NA
myv,hag,50,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,13,3,19,22,0,1,0,3,0,0,1,NA,NA
myv,hag,150,2017-06-29,2017-07-12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3,0,15,15,0,0,0,0,0,0,4,NA,NA
myv,hag,500,2017-06-29,2017-07-12,0,3,2,1,1,7,1,0,0,0,0,0,15,2,0,3,0,18,0,15,15,0,0,0,1,0,0,21,NA,NA
myv,kal,5,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,5,0,8,8,0,0,0,3,0,0,15,NA,NA
myv,kal,50,2017-06-29,2017-07-12,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,31,31,0,0,1,0,0,0,46,NA,NA
myv,kal,150,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,10,0,0,0,0,0,0,47,NA,NA
myv,non,5,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,6,0,0,26,1,0,0,11,NA,NA
myv,non,50,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,1,0,15,15,0,2,0,0,0,0,17,NA,NA
myv,non,150,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,15,32,0,0,0,0,0,0,21,NA,NA
myv,vin,5,2017-06-29,2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,3,5,0,0,26,NA,NA
myv,vin,50,2017-06-29,2017-07-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,13,0,1,3,2,0,0,16,NA,NA
myv,vin,150,2017-06-29,2017-07-12,0,0,0,0,0,1,2,0,0,0,0,0,3,1,4,1,0,8,3,28,31,0,1,0,2,0,0,41,NA,NA
hel,hel1,5,2017-07-12,2017-07-29,0,0,0,0,0,0,4,0,0,0,0,1,5,4,0,1,0,2,2,2,4,0,0,0,0,0,0,33,NA,NA
hel,hel1,50,2017-07-12,2017-07-29,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,6,0,19,19,0,0,0,0,0,0,51,NA,NA
hel,hel1,150,2017-07-12,2017-07-29,1,2,2,0,0,0,1,0,0,0,0,2,7,2,2,0,3,0,0,7,7,0,0,0,0,0,0,19,1 lepidoptera larvae,NA
hel,hel1,500,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,7,0,0,0,1,0,0,12,NA,NA
hel,hel2,5,2017-07-12,2017-07-29,0,0,0,0,0,1,8,0,0,0,0,4,13,6,2,3,0,10,0,83,83,0,0,1,1,0,0,138,NA,NA
hel,hel2,50,2017-07-12,2017-07-29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,10,NA,NA
hel,hel2,150,2017-07-12,2017-07-29,0,0,1,1,0,1,0,0,0,0,0,0,3,1,2,1,0,9,0,21,21,0,0,0,0,0,0,55,NA,NA
hel,hel2,500,2017-07-12,2017-07-29,0,2,0,1,1,0,0,0,0,0,0,0,4,0,1,2,0,12,2,27,29,0,0,0,0,0,0,41,NA,NA
myv,btl,5,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,0,1,0,0,3,5,0,0,17,NA,NA
myv,btl,50,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,8,1,9,3,3,4,8,2,0,46,NA,NA
myv,btl,150,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,6,0,0,2,2,0,0,7,NA,NA
myv,hag,5,2017-07-12,2017-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample lost,NA
myv,hag,50,2017-07-12,2017-07-29,0,0,3,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,10,19,29,0,0,4,0,1,0,49,NA,NA
myv,hag,150,2017-07-12,2017-07-29,0,3,2,1,1,0,0,0,0,0,0,0,7,4,2,1,2,4,6,22,28,0,0,0,1,0,0,15,"1 hymenopteran, 1 aphid",NA
myv,hag,500,2017-07-12,2017-07-29,0,0,3,0,0,0,2,0,0,0,0,0,5,2,5,1,0,9,2,8,10,0,0,0,1,0,0,100,NA,NA
myv,kal,5,2017-07-12,2017-07-29,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,2,0,8,5,6,11,0,1,1,2,0,0,98,NA,NA
myv,kal,50,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,24,0,2,4,0,0,0,55,NA,NA
myv,kal,150,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,10,0,0,3,0,0,0,47,NA,NA
myv,non,5,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,27,0,0,25,9,0,0,86,NA,NA
myv,non,50,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,2,42,44,0,0,3,0,0,0,39,NA,NA
myv,non,150,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,35,35,0,0,0,0,0,0,70,NA,NA
myv,vin,5,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,11,0,0,4,1,0,0,62,NA,NA
myv,vin,50,2017-07-12,2017-07-29,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,28,28,0,0,1,0,0,0,37,NA,NA
myv,vin,150,2017-07-12,2017-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,2,0,0,194,NA,NA
hel,hel1,5,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,7,0,0,0,1,0,0,16,NA,NA
hel,hel1,50,2017-07-29,2017-08-18,0,0,1,1,3,0,0,0,0,0,0,0,5,0,1,0,0,4,10,0,10,0,0,0,0,0,1,20,spilled part of the sample after counting; two samples were labeled 150 and none 50,NA
hel,hel1,150,2017-07-29,2017-08-18,2,1,5,0,2,0,0,0,0,0,0,28,0,0,3,0,1,4,7,31,38,0,0,0,0,0,0,14,two samples were labeled 150 and none 50,NA
hel,hel1,500,2017-07-29,2017-08-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,3,23,0,0,0,0,0,0,77,NA,NA
hel,hel2,5,2017-07-29,2017-08-18,0,0,0,0,0,0,5,0,0,0,0,1,6,2,2,1,0,6,0,21,21,0,0,2,0,0,0,50,NA,NA
hel,hel2,50,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,9,0,0,0,0,0,0,1,NA,NA
hel,hel2,150,2017-07-29,2017-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample missing,NA
hel,hel2,500,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,11,14,0,0,0,0,0,0,13,NA,NA
myv,btl,5,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,15,0,0,0,1,0,0,9,NA,NA
myv,btl,50,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,2,0,4,15,57,72,1,0,1,2,0,0,67,NA,NA
myv,btl,150,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,49,0,49,0,0,3,1,0,0,63,NA,NA
myv,hag,5,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,43,28,71,2,3,14,0,0,0,27,NA,NA
myv,hag,50,2017-07-29,2017-08-18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,25,0,25,0,0,4,0,0,0,21,NA,NA
myv,hag,150,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,NA,NA
myv,hag,500,2017-07-29,2017-08-18,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,15,13,28,0,0,0,0,0,0,58,NA,NA
myv,kal,5,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,16,15,12,27,0,1,2,2,0,0,73,NA,NA
myv,kal,50,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,13,0,0,7,0,0,0,90,NA,NA
myv,kal,150,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,5,0,0,1,26,NA,NA
myv,non,5,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,17,0,17,0,0,20,20,0,1,107,NA,NA
myv,non,50,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,21,2,23,1,0,1,0,0,0,12,NA,NA
myv,non,150,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89,25,114,0,0,2,0,0,0,16,NA,NA
myv,vin,5,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,4,0,0,5,1,0,0,116,NA,NA
myv,vin,50,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,22,1,23,0,0,1,0,0,0,31,NA,NA
myv,vin,150,2017-07-29,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,0,0,0,1,0,0,38,NA,NA
hel,hel1,5,2018-06-03,2018-06-14,6,0,0,0,0,7,8,0,0,0,0,1,16,3,NA,0,0,2,2,0,2,0,0,0,8,0,0,17,NA,NA
hel,hel1,50,2018-06-03,2018-06-14,3,1,0,5,1,0,0,0,0,0,0,1,8,1,NA,1,0,2,3,10,13,0,0,0,2,0,0,14,NA,NA
hel,hel1,150,2018-06-03,2018-06-14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,5,5,0,0,0,0,0,0,1,"1 aphid, 1 hemip",NA
hel,hel1,500,2018-06-03,2018-06-14,15,5,0,39,7,9,1,0,0,0,0,0,61,0,NA,1,0,0,5,4,9,0,0,0,1,0,0,28,NA,NA
hel,hel2,5,2018-06-03,2018-06-14,6,0,0,13,2,14,2,0,0,0,0,1,32,1,NA,0,0,0,5,2,7,0,0,0,0,0,0,19,NA,NA
hel,hel2,50,2018-06-03,2018-06-14,0,1,0,4,0,0,0,0,0,0,0,0,5,0,NA,1,0,0,1,2,3,0,0,0,0,0,0,1,NA,NA
hel,hel2,150,2018-06-03,2018-06-14,5,1,1,3,0,0,0,0,0,0,0,2,7,0,NA,0,4,0,0,10,10,0,0,0,1,0,0,25,NA,NA
hel,hel2,500,2018-06-03,2018-06-14,2,0,0,6,3,0,0,0,0,0,0,0,9,0,NA,1,0,1,2,5,7,0,0,0,1,0,0,34,2 wasps,NA
myv,btl,5,2018-06-03,2018-06-14,30,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA
myv,btl,50,2018-06-03,2018-06-14,10,6,2,0,0,0,0,0,0,0,0,0,8,0,NA,3,0,5,18,0,18,0,0,0,3,1,0,15,NA,NA
myv,btl,150,2018-06-03,2018-06-14,14,6,1,0,0,4,0,0,0,0,0,0,11,0,NA,0,0,4,16,1,17,1,2,4,7,0,0,124,NA,NA
myv,hag,5,2018-06-03,2018-06-14,14,5,1,0,0,0,0,0,0,0,0,1,7,0,NA,1,0,9,6,12,18,0,0,1,1,1,0,33,NA,NA
myv,hag,50,2018-06-03,2018-06-14,11,2,1,0,0,2,0,0,0,0,0,0,5,0,NA,3,1,9,12,3,15,0,0,0,1,0,0,18,NA,NA
myv,hag,150,2018-06-03,2018-06-14,1,1,0,0,0,3,0,0,0,0,0,0,4,0,NA,0,0,2,1,3,4,0,0,0,0,0,0,14,NA,NA
myv,hag,500,2018-06-03,2018-06-14,0,4,0,18,1,1,0,0,0,0,0,1,25,1,NA,0,2,0,0,0,0,0,0,0,1,0,0,2,NA,NA
myv,kal,5,2018-06-03,2018-06-14,11,1,1,2,0,0,1,0,0,0,0,0,5,0,NA,1,0,5,5,3,8,0,0,0,11,0,0,12,"1 wasp, 2 sawflies",NA
myv,kal,50,2018-06-03,2018-06-14,4,11,2,0,0,0,0,0,0,0,0,0,13,0,NA,0,0,1,11,0,11,0,0,0,0,0,0,7,NA,NA
myv,kal,150,2018-06-03,2018-06-14,5,8,1,0,0,3,0,0,0,0,0,1,13,1,NA,0,2,2,5,0,5,0,1,0,1,0,0,8,NA,NA
myv,non,5,2018-06-03,2018-06-14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,17,0,17,0,2,4,7,1,1,14,NA,NA
myv,non,50,2018-06-03,2018-06-14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,1,0,1,0,0,0,0,6,NA,NA
myv,non,150,2018-06-03,2018-06-14,5,5,2,0,0,0,0,0,0,0,0,1,8,0,NA,4,0,0,7,2,9,0,0,0,0,0,0,17,NA,NA
myv,vin,5,2018-06-03,2018-06-14,7,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,3,0,3,0,0,0,1,0,0,19,NA,NA
myv,vin,50,2018-06-03,2018-06-14,7,15,4,0,0,3,1,0,0,0,0,0,23,0,NA,2,0,0,3,2,5,0,1,0,3,0,0,23,NA,NA
myv,vin,150,2018-06-03,2018-06-14,7,18,3,19,0,10,5,0,0,12,0,5,72,0,NA,1,33,2,1,0,1,0,0,0,5,0,0,19,"3 bees, 3 slugs, 1 wasp",NA
