lakeid,trans,dist,setdate,coldate,daysout,trayweight,dw_tray,dw,fract_bgch,fract_smch,fract_simu,bgch,smch,simu,comments,comments.2
myv,btl,50,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,0,47,5,NA,NA
myv,btl,150,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,7,25,5,NA,NA
myv,flg,5,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,14,1387,22,NA,NA
myv,flg,50,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,42,1034,20,NA,NA
myv,flg,150,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,63,327,6,NA,NA
myv,flg,500,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,12,43,1,NA,NA
myv,hag,5,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,6,276,27,NA,NA
myv,hag,50,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,0,31,15,NA,NA
myv,hag,150,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,0,38,4,"mislabled as pitfall in field, recovered",NA
myv,hag,500,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,0,24,9,NA,NA
myv,kal,5,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,4,447,8,NA,NA
myv,kal,50,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,17,189,8,NA,NA
myv,kal,150,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,16,231,2,NA,NA
myv,non,5,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,7,697,16,NA,NA
myv,non,50,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,19,98,44,NA,NA
myv,non,150,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,20,114,6,NA,NA
myv,skf,20,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,1,79,11,NA,NA
myv,skf,50,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,0,41,1,NA,NA
myv,skf,200,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,1,36,9,NA,NA
myv,skf,350,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,1,20,1,NA,NA
myv,vin,5,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,9,216,24,NA,NA
myv,vin,50,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,10,68,6,NA,NA
myv,vin,150,2013-07-03,2013-07-17,14,NA,NA,NA,1,1,1,7,52,19,NA,NA
hel,hel1,5,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,357,9,NA,NA
hel,hel1,50,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,419,8,NA,NA
hel,hel1,150,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,56,2,NA,NA
hel,hel1,500,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,21,4,NA,NA
hel,hel2,5,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,720,6,NA,NA
hel,hel2,50,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,169,0,NA,NA
hel,hel2,150,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,156,14,NA,NA
hel,hel2,500,2013-07-03,2013-07-18,15,NA,NA,NA,1,1,1,0,12,8,NA,NA
myv,btl,5,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,718,0,NA,NA
myv,btl,50,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,632,3,NA,NA
myv,btl,150,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,1,880,2,NA,NA
myv,flg,5,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,5,3140,4,NA,NA
myv,flg,50,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,2,887,2,NA,NA
myv,flg,150,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,4,269,0,NA,NA
myv,flg,500,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,48,316,1,NA,NA
myv,hag,5,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,0,1624,17,NA,NA
myv,hag,50,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,3,918,16,NA,NA
myv,hag,150,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,0,263,12,NA,NA
myv,hag,500,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,0,34,5,NA,NA
myv,kal,5,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,995,0,NA,NA
myv,kal,50,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,654,0,NA,NA
myv,kal,150,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,1,771,3,NA,NA
myv,non,5,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,654,0,NA,NA
myv,non,50,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,633,0,NA,NA
myv,non,150,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,529,1,NA,NA
myv,skf,20,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,0,1506,3,NA,NA
myv,skf,50,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,2,336,19,NA,NA
myv,skf,200,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,0,127,0,NA,NA
myv,skf,350,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,0,95,10,NA,NA
myv,vin,5,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,0,679,0,NA,NA
myv,vin,50,2013-07-17,2013-07-31,14,NA,NA,NA,0.1,0.1,0.1,1,720,0,NA,NA
myv,vin,150,2013-07-17,2013-07-31,14,NA,NA,NA,1,1,1,1,1917,7,NA,NA
hel,hel1,5,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,113,0,NA,NA
hel,hel1,50,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,29,18,NA,NA
hel,hel1,150,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,9,6,NA,NA
hel,hel1,500,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,9,1,NA,NA
hel,hel2,5,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,96,4,NA,NA
hel,hel2,50,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,27,4,NA,NA
hel,hel2,150,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,24,11,NA,NA
hel,hel2,500,2013-07-18,2013-08-01,14,NA,NA,NA,1,1,1,0,1,1,NA,NA
myv,btl,5,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,1073,1,NA,NA
myv,btl,50,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,1875,1,NA,NA
myv,btl,150,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,319,0,NA,NA
myv,flg,5,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,3,334,2,NA,NA
myv,flg,50,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,1,399,1,NA,NA
myv,flg,150,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,97,0,NA,NA
myv,flg,500,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,14,0,NA,NA
myv,hag,5,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,1872,0,NA,NA
myv,hag,50,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,1,711,5,NA,NA
myv,hag,150,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,176,2,NA,NA
myv,hag,500,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,33,0,NA,NA
myv,kal,5,2013-07-31,2013-08-14,14,NA,NA,NA,0.1,0.1,0.1,0,764,2,NA,NA
myv,kal,50,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,1859,7,NA,NA
myv,kal,150,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,931,0,NA,NA
myv,non,5,2013-07-31,2013-08-14,14,NA,NA,NA,0.1,0.1,0.1,0,613,0,NA,NA
myv,non,50,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,2721,0,NA,NA
myv,non,150,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,426,2,NA,NA
myv,skf,20,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,512,0,NA,NA
myv,skf,50,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,311,0,NA,NA
myv,skf,200,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,1,58,0,NA,NA
myv,skf,350,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,1,36,1,NA,NA
myv,vin,5,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,631,4,NA,NA
myv,vin,50,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,782,3,NA,NA
myv,vin,150,2013-07-31,2013-08-14,14,NA,NA,NA,1,1,1,0,174,9,NA,NA
hel,hel1,5,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,0,7,0,NA,NA
hel,hel1,50,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,0,8,2,NA,NA
hel,hel1,150,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,0,2,3,NA,NA
hel,hel1,500,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,0,7,1,NA,NA
hel,hel2,5,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,1,23,3,NA,NA
hel,hel2,50,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,0,5,14,NA,NA
hel,hel2,150,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,0,7,1,NA,NA
hel,hel2,500,2013-08-01,2013-08-15,14,NA,NA,NA,1,1,1,0,2,2,NA,NA
myv,btl,5,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,14,714,6,NA,NA
myv,btl,50,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,28,824,3,"data sheet has 0.2 fraction counted, probably mistake so changed to 0.1",NA
myv,btl,150,2014-05-31,2014-06-08,8,NA,NA,NA,0.5,0.5,0.5,59,1304,44,NA,NA
myv,flg,5,2014-05-31,2014-06-08,8,NA,NA,NA,0.5,0.5,0.5,76,1070,6,NA,NA
myv,flg,50,2014-05-31,2014-06-08,8,NA,NA,NA,1,1,1,186,3274,5,NA,NA
myv,flg,150,2014-05-31,2014-06-08,8,NA,NA,NA,0.5,0.5,0.5,155,794,0,NA,NA
myv,flg,500,2014-05-31,2014-06-08,8,NA,NA,NA,1,1,1,107,665,1,NA,NA
myv,hag,5,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,13,1091,1,counts are only subsample (not mulitplied up yet),NA
myv,hag,50,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,21,804,3,NA,NA
myv,hag,150,2014-05-31,2014-06-08,8,NA,NA,NA,0.5,0.5,0.5,88,965,26,NA,NA
myv,hag,500,2014-05-31,2014-06-08,8,NA,NA,NA,1,1,1,15,327,41,NA,NA
myv,kal,5,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,7,566,0,NA,NA
myv,kal,50,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,22,630,10,NA,NA
myv,kal,150,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,36,647,1,NA,NA
myv,non,5,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,2,1018,4,"sample was split up to be dried, added back together here with weight of paper label subtracted",NA
myv,non,50,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,40,867,4,NA,NA
myv,non,150,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,31,387,1,NA,NA
myv,skf,20,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,4,853,3,NA,NA
myv,skf,50,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,6,769,0,NA,NA
myv,skf,200,2014-05-31,2014-06-08,8,NA,NA,NA,0.5,0.5,0.5,20,1076,6,NA,NA
myv,skf,350,2014-05-31,2014-06-08,8,NA,NA,NA,0.5,0.5,0.5,10,698,3,NA,NA
myv,vin,5,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,34,1122,2,NA,NA
myv,vin,50,2014-05-31,2014-06-08,8,NA,NA,NA,0.1,0.1,0.1,25,639,1,NA,NA
myv,vin,150,2014-05-31,2014-06-08,8,NA,NA,NA,1,1,1,143,3074,3,NA,NA
myv,btl,5,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,btl,50,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,btl,150,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,5,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,50,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,150,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,500,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,hag,5,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,hag,50,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,hag,150,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,hag,500,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,kal,5,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,kal,50,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,kal,150,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,non,5,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,non,50,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,non,150,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,skf,20,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,skf,50,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,skf,200,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,skf,350,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,vin,5,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,vin,50,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,vin,150,2014-06-08,2014-06-22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel1,5,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,0,180,0,NA,NA
hel,hel1,50,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,0,257,7,NA,NA
hel,hel1,150,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,0,47,3,NA,NA
hel,hel1,500,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,4,26,6,NA,NA
hel,hel2,5,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,1,278,17,NA,NA
hel,hel2,50,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,1,387,1,NA,NA
hel,hel2,150,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,0,106,4,NA,NA
hel,hel2,500,2014-06-14,2014-06-29,15,NA,NA,NA,1,1,1,0,14,6,NA,NA
myv,btl,5,2014-06-22,2014-07-05,13,NA,NA,NA,1,1,1,0,791,0,NA,NA
myv,btl,50,2014-06-22,2014-07-05,13,NA,NA,NA,1,1,1,1,786,3,NA,NA
myv,btl,150,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,5,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,50,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,150,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,500,2014-06-22,2014-07-05,13,NA,NA,NA,1,1,1,2,209,0,NA,NA
myv,hag,5,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,super dirty,NA
myv,hag,50,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,hag,150,2014-06-22,2014-07-05,13,NA,NA,NA,1,1,1,0,215,0,NA,NA
myv,hag,500,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,kal,5,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,kal,50,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,kal,150,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,non,5,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,non,50,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,non,150,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,skf,20,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,skf,50,2014-06-22,2014-07-05,13,NA,NA,NA,1,1,1,0,403,0,NA,NA
myv,skf,200,2014-06-22,2014-07-05,13,NA,NA,NA,1,1,1,1,34,0,NA,NA
myv,skf,350,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,vin,5,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,vin,50,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,vin,150,2014-06-22,2014-07-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel1,5,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel1,50,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel1,150,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel1,500,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel2,5,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel2,50,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hel,hel2,150,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no sample cup, one set up on collection date",NA
hel,hel2,500,2014-06-29,2014-07-15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,btl,5,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,1098,1,NA,NA
myv,btl,50,2014-07-05,2014-07-19,14,NA,NA,NA,0.5,0.5,0.5,0,945,0,NA,NA
myv,btl,150,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,591,0,NA,NA
myv,flg,5,2014-07-05,2014-07-19,14,NA,NA,NA,1,0.5,1,1,1840,2,NA,NA
myv,flg,50,2014-07-05,2014-07-19,14,NA,NA,NA,1,0.1,1,4,368,0,NA,NA
myv,flg,150,2014-07-05,2014-07-19,14,NA,NA,NA,0.5,0.5,0.5,1,842,0,NA,NA
myv,flg,500,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,1,560,0,NA,NA
myv,hag,5,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,683,3,NA,NA
myv,hag,50,2014-07-05,2014-07-19,14,NA,NA,NA,0.5,0.5,0.5,0,1046,0,NA,NA
myv,hag,150,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,256,1,NA,NA
myv,hag,500,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,55,1,NA,NA
myv,kal,5,2014-07-05,2014-07-19,14,NA,NA,NA,0.1,0.1,0.1,0,360,0,NA,NA
myv,kal,50,2014-07-05,2014-07-19,14,NA,NA,NA,1,0.5,1,0,401,0,NA,NA
myv,kal,150,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,1332,1,NA,NA
myv,non,5,2014-07-05,2014-07-19,14,NA,NA,NA,1,0.1,1,0,485,0,NA,NA
myv,non,50,2014-07-05,2014-07-19,14,NA,NA,NA,0.5,0.5,0.5,1,678,0,NA,NA
myv,non,150,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,509,1,NA,NA
myv,skf,20,2014-07-05,2014-07-19,14,NA,NA,NA,0.5,0.5,0.5,0,707,0,NA,NA
myv,skf,50,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,1458,0,NA,NA
myv,skf,200,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,0,186,1,NA,NA
myv,skf,350,2014-07-05,2014-07-19,14,NA,NA,NA,1,1,1,2,222,2,NA,NA
myv,vin,5,2014-07-05,2014-07-19,14,NA,NA,NA,1,0.5,0.5,0,1030,2,NA,NA
myv,vin,50,2014-07-05,2014-07-19,14,NA,NA,NA,1,0.1,1,0,594,0,NA,NA
myv,vin,150,2014-07-05,2014-07-19,14,NA,NA,NA,1,0.5,1,0,715,2,NA,NA
hel,hel1,5,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,1,56,2,NA,NA
hel,hel1,50,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,0,26,1,NA,NA
hel,hel1,150,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,0,1,2,NA,NA
hel,hel1,500,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,0,19,0,NA,NA
hel,hel2,5,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,0,24,2,NA,NA
hel,hel2,50,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,0,7,1,NA,NA
hel,hel2,150,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,1,8,0,NA,NA
hel,hel2,500,2014-07-15,2014-07-29,14,NA,NA,NA,1,1,1,0,40,0,NA,NA
myv,btl,5,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,0,417,0,NA,NA
myv,btl,50,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,2,534,0,NA,NA
myv,btl,150,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,0,324,0,NA,NA
myv,flg,5,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,0,642,0,NA,NA
myv,flg,50,2014-07-19,2014-08-03,15,NA,NA,NA,1,1,1,3,1258,2,NA,NA
myv,flg,150,2014-07-19,2014-08-03,15,NA,NA,NA,1,1,1,1,575,0,NA,NA
myv,flg,500,2014-07-19,2014-08-03,15,NA,NA,NA,1,1,1,1,302,0,NA,NA
myv,hag,5,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,0,838,18,NA,NA
myv,hag,50,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,0,469,0,NA,NA
myv,hag,150,2014-07-19,2014-08-03,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample lost in field,NA
myv,hag,500,2014-07-19,2014-08-03,15,NA,NA,NA,1,1,1,0,96,1,some of sample lost in field,NA
myv,kal,5,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,1,1088,0,NA,NA
myv,kal,50,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,0,316,0,NA,NA
myv,kal,150,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,2,886,0,NA,NA
myv,non,5,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,0,1220,0,NA,NA
myv,non,50,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,1,435,0,NA,NA
myv,non,150,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,1,514,0,NA,NA
myv,skf,20,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,1,1160,0,NA,NA
myv,skf,50,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,0,973,0,NA,NA
myv,skf,200,2014-07-19,2014-08-03,15,NA,NA,NA,1,1,1,3,189,0,NA,NA
myv,skf,350,2014-07-19,2014-08-03,15,NA,NA,NA,1,1,1,14,293,0,NA,NA
myv,vin,5,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,0,308,0,NA,NA
myv,vin,50,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.1,1,0,316,0,NA,NA
myv,vin,150,2014-07-19,2014-08-03,15,NA,NA,NA,1,0.5,1,0,634,0,NA,NA
hel,hel1,5,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,6,0,1,NA,NA
hel,hel1,50,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,2,0,0,NA,NA
hel,hel1,150,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,0,4,1,NA,NA
hel,hel1,500,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,1,2,3,NA,NA
hel,hel2,5,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,5,6,1,NA,NA
hel,hel2,50,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,9,0,0,NA,NA
hel,hel2,150,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,1,1,0,NA,NA
hel,hel2,500,2015-06-06,2015-06-11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,lost due to wind storm,NA
myv,btl,5,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,143,679,1,NA,NA
myv,btl,50,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,126,56,0,NA,NA
myv,btl,150,2015-06-06,2015-06-11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,dropped sample cup,NA
myv,flg,5,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,53,14,2,NA,NA
myv,flg,50,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,109,45,0,NA,NA
myv,flg,150,2015-06-06,2015-06-11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,lost due to wind storm,NA
myv,flg,500,2015-06-06,2015-06-11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,lost due to wind storm,NA
myv,hag,5,2015-06-06,2015-06-11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,lost due to wind storm,NA
myv,hag,50,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,124,73,1,NA,NA
myv,hag,150,2015-06-06,2015-06-11,5,NA,NA,NA,1,1,1,79,20,0,NA,NA
